,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1122,"Swan Lake (Suite), Op.20a, TH 219: 1. Scene - Swan Theme","['Pyotr Ilyich Tchaikovsky', 'Wiener Philharmoniker', 'James Levine']",0.283,0.266,4,-14.059,0,0.0324,0.927,0.933,0.19,0.107,33.927,audio_features,38AT66bMQksMH8h8kDkrI7,spotify:track:38AT66bMQksMH8h8kDkrI7,https://api.spotify.com/v1/tracks/38AT66bMQksMH8h8kDkrI7,https://api.spotify.com/v1/audio-analysis/38AT66bMQksMH8h8kDkrI7,170427,4
1123,"The Sleeping Beauty, Suite, Op.66a, TH 234: Valse","['Pyotr Ilyich Tchaikovsky', 'Wiener Philharmoniker', 'James Levine']",0.288,0.242,10,-14.563,1,0.0372,0.953,0.89,0.123,0.394,111.922,audio_features,10Iv3097MPp8yrAtTVNwiT,spotify:track:10Iv3097MPp8yrAtTVNwiT,https://api.spotify.com/v1/tracks/10Iv3097MPp8yrAtTVNwiT,https://api.spotify.com/v1/audio-analysis/10Iv3097MPp8yrAtTVNwiT,252000,1
1124,"Variations On A Theme By Haydn, Op.56a: Finale: Andante","['Johannes Brahms', 'Wiener Philharmoniker', 'Carlo Maria Giulini']",0.273,0.13,10,-15.737,1,0.0339,0.956,0.84,0.0913,0.281,115.98,audio_features,6ACti1QxXz7ue0Hv44PbTz,spotify:track:6ACti1QxXz7ue0Hv44PbTz,https://api.spotify.com/v1/tracks/6ACti1QxXz7ue0Hv44PbTz,https://api.spotify.com/v1/audio-analysis/6ACti1QxXz7ue0Hv44PbTz,254577,4
1125,"The Sleeping Beauty, Suite, Op.66a, TH 234: Panorama (andantino)","['Pyotr Ilyich Tchaikovsky', 'Wiener Philharmoniker', 'James Levine']",0.175,0.042,7,-30.867,1,0.0421,0.932,0.94,0.0831,0.228,86.951,audio_features,7lmqfz0w28LZWEr9ipELf3,spotify:track:7lmqfz0w28LZWEr9ipELf3,https://api.spotify.com/v1/tracks/7lmqfz0w28LZWEr9ipELf3,https://api.spotify.com/v1/audio-analysis/7lmqfz0w28LZWEr9ipELf3,191000,3
1126,"Nutcracker Suite, Op.71a, TH.35: Dance Of The Reed-Pipes","['Pyotr Ilyich Tchaikovsky', 'Wiener Philharmoniker', 'James Levine']",0.368,0.115,2,-27.825,1,0.038,0.966,0.964,0.115,0.532,157.023,audio_features,7pCCMDu0L2lb1y7WdScUL3,spotify:track:7pCCMDu0L2lb1y7WdScUL3,https://api.spotify.com/v1/tracks/7pCCMDu0L2lb1y7WdScUL3,https://api.spotify.com/v1/audio-analysis/7pCCMDu0L2lb1y7WdScUL3,126000,4
1127,"Variations On A Theme By Haydn, Op.56a: Variation VII: Grazioso","['Johannes Brahms', 'Wiener Philharmoniker', 'Carlo Maria Giulini']",0.119,0.064,10,-24.015,1,0.04,0.961,0.858,0.158,0.0668,77.511,audio_features,10JZ55plCedFQKFulLDQgh,spotify:track:10JZ55plCedFQKFulLDQgh,https://api.spotify.com/v1/tracks/10JZ55plCedFQKFulLDQgh,https://api.spotify.com/v1/audio-analysis/10JZ55plCedFQKFulLDQgh,226533,4
1128,"Variations On A Theme By Haydn, Op.56a: Variation V: Vivace","['Johannes Brahms', 'Wiener Philharmoniker', 'Carlo Maria Giulini']",0.547,0.0607,3,-29.6,1,0.0388,0.977,0.909,0.115,0.832,88.371,audio_features,099LeLZmzICiDOqN9ZyJlN,spotify:track:099LeLZmzICiDOqN9ZyJlN,https://api.spotify.com/v1/tracks/099LeLZmzICiDOqN9ZyJlN,https://api.spotify.com/v1/audio-analysis/099LeLZmzICiDOqN9ZyJlN,61000,1
1129,Улыбнись,['Vitas'],0.684,0.408,4,-9.503,0,0.0383,0.152,0.00874,0.0731,0.69,141.993,audio_features,5gSD286LQ5vDELAs1GzRNK,spotify:track:5gSD286LQ5vDELAs1GzRNK,https://api.spotify.com/v1/tracks/5gSD286LQ5vDELAs1GzRNK,https://api.spotify.com/v1/audio-analysis/5gSD286LQ5vDELAs1GzRNK,201320,4
1130,Улыбнись,"['NAT', 'Samplekilla']",0.866,0.375,6,-8.86,0,0.0646,0.64,0.0,0.0722,0.528,122.012,audio_features,1Pvy16RACoRwXBdz1pSxf1,spotify:track:1Pvy16RACoRwXBdz1pSxf1,https://api.spotify.com/v1/tracks/1Pvy16RACoRwXBdz1pSxf1,https://api.spotify.com/v1/audio-analysis/1Pvy16RACoRwXBdz1pSxf1,257705,4
1131,"Улыбнись, дурак!",['MORGENSHTERN'],0.331,0.884,6,-15.182,0,0.792,0.662,0.0,0.747,0.339,86.135,audio_features,2fUnpdaDzKZTEHoUcVrkSr,spotify:track:2fUnpdaDzKZTEHoUcVrkSr,https://api.spotify.com/v1/tracks/2fUnpdaDzKZTEHoUcVrkSr,https://api.spotify.com/v1/audio-analysis/2fUnpdaDzKZTEHoUcVrkSr,75167,3
1132,Улыбнись солнцу,['T-Fest'],0.516,0.711,2,-5.663,0,0.0324,0.225,0.241,0.195,0.168,100.012,audio_features,5OV9LA5cRghuGJKzbsGJoz,spotify:track:5OV9LA5cRghuGJKzbsGJoz,https://api.spotify.com/v1/tracks/5OV9LA5cRghuGJKzbsGJoz,https://api.spotify.com/v1/audio-analysis/5OV9LA5cRghuGJKzbsGJoz,219181,4
1133,Улыбнись,"['Неизвестность', 'Noggano']",0.744,0.727,1,-4.88,1,0.306,0.699,2.52e-06,0.152,0.657,76.037,audio_features,2PS8be5i2NoGxHD4OLIIit,spotify:track:2PS8be5i2NoGxHD4OLIIit,https://api.spotify.com/v1/tracks/2PS8be5i2NoGxHD4OLIIit,https://api.spotify.com/v1/audio-analysis/2PS8be5i2NoGxHD4OLIIit,302708,4
1134,Улыбнись,['Ансамбль Детские Песни'],0.715,0.974,5,-6.36,1,0.0832,0.178,4.59e-06,0.339,0.962,154.625,audio_features,42D3um4ot2xv4NnVV7RGKJ,spotify:track:42D3um4ot2xv4NnVV7RGKJ,https://api.spotify.com/v1/tracks/42D3um4ot2xv4NnVV7RGKJ,https://api.spotify.com/v1/audio-analysis/42D3um4ot2xv4NnVV7RGKJ,95575,4
1135,Мне улыбнись,['Lesopoval'],0.518,0.842,7,-5.741,0,0.0789,0.479,0.0,0.118,0.5,170.026,audio_features,1qWNjawOdZOhQduU9HDEpL,spotify:track:1qWNjawOdZOhQduU9HDEpL,https://api.spotify.com/v1/tracks/1qWNjawOdZOhQduU9HDEpL,https://api.spotify.com/v1/audio-analysis/1qWNjawOdZOhQduU9HDEpL,234000,4
1136,Улыбнись,['The Last Cigarette'],0.745,0.473,0,-8.411,0,0.0389,0.0849,3.7e-05,0.103,0.195,125.017,audio_features,7nDvOxPzZ60buavd6GN5Sf,spotify:track:7nDvOxPzZ60buavd6GN5Sf,https://api.spotify.com/v1/tracks/7nDvOxPzZ60buavd6GN5Sf,https://api.spotify.com/v1/audio-analysis/7nDvOxPzZ60buavd6GN5Sf,169012,4
1137,Улыбнись,['Rammal & Djamman'],0.549,0.312,0,-14.878,0,0.0717,0.846,0.00302,0.0974,0.219,87.947,audio_features,0eJE0by59U0Mr8F6ZkXSdI,spotify:track:0eJE0by59U0Mr8F6ZkXSdI,https://api.spotify.com/v1/tracks/0eJE0by59U0Mr8F6ZkXSdI,https://api.spotify.com/v1/audio-analysis/0eJE0by59U0Mr8F6ZkXSdI,174285,4
1138,Улыбнись,['Malika'],0.66,0.599,1,-8.683,0,0.121,0.312,0.0,0.108,0.421,109.95,audio_features,7BsBOPt96TzmX4tSk92yxV,spotify:track:7BsBOPt96TzmX4tSk92yxV,https://api.spotify.com/v1/tracks/7BsBOPt96TzmX4tSk92yxV,https://api.spotify.com/v1/audio-analysis/7BsBOPt96TzmX4tSk92yxV,213824,4
1139,Rolled Up,"['Benny Sings', 'Mac DeMarco']",0.794,0.489,10,-10.791,0,0.217,0.726,0.168,0.121,0.421,174.402,audio_features,7dQ5n2j3kAZRAzkm4GwvoM,spotify:track:7dQ5n2j3kAZRAzkm4GwvoM,https://api.spotify.com/v1/tracks/7dQ5n2j3kAZRAzkm4GwvoM,https://api.spotify.com/v1/audio-analysis/7dQ5n2j3kAZRAzkm4GwvoM,181853,3
1140,Rolled Up,['Long Beach Dub Allstars'],0.642,0.931,9,-2.236,1,0.0847,0.00583,2.32e-05,0.0942,0.619,97.126,audio_features,6K8hK9VfSqlOWby6v4O0a8,spotify:track:6K8hK9VfSqlOWby6v4O0a8,https://api.spotify.com/v1/tracks/6K8hK9VfSqlOWby6v4O0a8,https://api.spotify.com/v1/audio-analysis/6K8hK9VfSqlOWby6v4O0a8,194867,4
1141,Rolled Up,"['quickly, quickly']",0.759,0.833,8,-3.523,0,0.429,0.0578,0.621,0.202,0.69,118.401,audio_features,01igkEVWYwNZ0ElzU2lZCZ,spotify:track:01igkEVWYwNZ0ElzU2lZCZ,https://api.spotify.com/v1/tracks/01igkEVWYwNZ0ElzU2lZCZ,https://api.spotify.com/v1/audio-analysis/01igkEVWYwNZ0ElzU2lZCZ,115443,3
1142,Rolled Up Pants,['The Last River Bottomed Fig Plucker'],0.49,0.12,10,-8.169,1,0.0948,0.892,0.0,0.102,0.258,178.905,audio_features,0v38CSHIwIMNLwUjbJx6GT,spotify:track:0v38CSHIwIMNLwUjbJx6GT,https://api.spotify.com/v1/tracks/0v38CSHIwIMNLwUjbJx6GT,https://api.spotify.com/v1/audio-analysis/0v38CSHIwIMNLwUjbJx6GT,233117,4
1143,Rolled Up (feat. Belly & Tory Lanez),"['Trav', 'Belly', 'Tory Lanez']",0.667,0.56,9,-4.82,0,0.0338,0.326,0.0,0.189,0.405,109.993,audio_features,3jFLoBQpNATtwEYwkiw5EK,spotify:track:3jFLoBQpNATtwEYwkiw5EK,https://api.spotify.com/v1/tracks/3jFLoBQpNATtwEYwkiw5EK,https://api.spotify.com/v1/audio-analysis/3jFLoBQpNATtwEYwkiw5EK,292494,4
1144,Rolled Up,"[""ABC Young'N""]",0.815,0.712,1,-9.685,0,0.374,0.0145,0.0,0.0456,0.688,178.023,audio_features,6GTF1iYTCBm6pnZSdj4P8M,spotify:track:6GTF1iYTCBm6pnZSdj4P8M,https://api.spotify.com/v1/tracks/6GTF1iYTCBm6pnZSdj4P8M,https://api.spotify.com/v1/audio-analysis/6GTF1iYTCBm6pnZSdj4P8M,129480,4
1145,ROLLED UP,['Hb'],0.805,0.538,5,-7.786,0,0.0564,0.0244,0.904,0.106,0.869,119.983,audio_features,4fBOPlKepnYi4nYCLxCdD8,spotify:track:4fBOPlKepnYi4nYCLxCdD8,https://api.spotify.com/v1/tracks/4fBOPlKepnYi4nYCLxCdD8,https://api.spotify.com/v1/audio-analysis/4fBOPlKepnYi4nYCLxCdD8,248033,4
1146,Super High,['Edro LDMP'],0.72,0.667,11,-8.462,0,0.0742,0.342,2.29e-06,0.136,0.71,148.922,audio_features,293JCcidMgbHBjLHWwQrhf,spotify:track:293JCcidMgbHBjLHWwQrhf,https://api.spotify.com/v1/tracks/293JCcidMgbHBjLHWwQrhf,https://api.spotify.com/v1/audio-analysis/293JCcidMgbHBjLHWwQrhf,247275,4
1147,Rolled Up (feat. Belly & Tory Lanez),"['Trav', 'Belly', 'Tory Lanez']",0.674,0.555,9,-4.78,0,0.0315,0.34,0.0,0.186,0.377,110.02,audio_features,5hqeTOTI66sIZMlrZBVgY0,spotify:track:5hqeTOTI66sIZMlrZBVgY0,https://api.spotify.com/v1/tracks/5hqeTOTI66sIZMlrZBVgY0,https://api.spotify.com/v1/audio-analysis/5hqeTOTI66sIZMlrZBVgY0,292479,4
1148,Fruit Rolled Up,['Dot Dot Curve'],0.855,0.737,9,-6.484,1,0.192,0.151,0.0,0.336,0.804,126.123,audio_features,0KjtKnsOfHNMxHGNWXQEfx,spotify:track:0KjtKnsOfHNMxHGNWXQEfx,https://api.spotify.com/v1/tracks/0KjtKnsOfHNMxHGNWXQEfx,https://api.spotify.com/v1/audio-analysis/0KjtKnsOfHNMxHGNWXQEfx,274293,4
1149,Mutantes,['TELEKRIMEN'],0.175,0.87,11,-4.788,1,0.0601,0.0503,0.829,0.0558,0.333,180.558,audio_features,0jqpnsBXWrGhf31HIJ6v8E,spotify:track:0jqpnsBXWrGhf31HIJ6v8E,https://api.spotify.com/v1/tracks/0jqpnsBXWrGhf31HIJ6v8E,https://api.spotify.com/v1/audio-analysis/0jqpnsBXWrGhf31HIJ6v8E,174067,4
1150,"Fascinados (feat. Joan Manuel Serrat, Leiva, Vetusta Morla, Iván Ferreiro, Loquillo, Zahara, Dani Martin, Albert Pla, Mikel (Izal), Noni (Lori Meyers), Santi Balmes (Love of Lesbian), Xoel López, Anni B Sweet, Jeanette, Carlos Sadness, Nina (Morgan), Juan Alberto (Niños Mutantes), Miri Ros, Javiera Mena, Jorge Martí (La Habitación Roja), Rafa Val (Viva Suecia), Marc (Dorian), Alondra Bentley, Abraham Boba, Carlangas (Novedades Carminha), La Bien Querida, Martí Perarnau IV (Mucho), Nita (Fuel Fandango) & Shuarma (Elefantes))","['Sidonie', 'Joan Manuel Serrat', 'Leiva', 'Vetusta Morla', 'Ivan Ferreiro', 'Loquillo', 'Zahara', 'Dani Martín', 'Albert Pla', 'Mikel (Izal)', 'Noni (Lori Meyers)', 'Santi Balmes (Love of Lesbian)', 'Xoel López', 'Anni B Sweet', 'Jeanette', 'Carlos Sadness', 'Nina (Morgan)', 'Juan Alberto (Niños Mutantes)', 'Miri Ros', 'Javiera Mena', 'Jorge Martí (La Habitación Roja)', 'Rafa Val (Viva Suecia)', 'Marc (Dorian)', 'Alondra Bentley', 'Abraham Boba', 'Carlangas (Novedades Carminha)', 'La Bien Querida', 'Martí Perarnau IV (Mucho)', 'Nita (Fuel Fandango)', 'Shuarma (Elefantes)']",0.638,0.884,7,-6.448,0,0.0689,0.0853,6.76e-05,0.226,0.432,140.004,audio_features,2NWWhvKfxY7jVG2PH5F5CY,spotify:track:2NWWhvKfxY7jVG2PH5F5CY,https://api.spotify.com/v1/tracks/2NWWhvKfxY7jVG2PH5F5CY,https://api.spotify.com/v1/audio-analysis/2NWWhvKfxY7jVG2PH5F5CY,274147,4
1151,A Minha Menina,['Os Mutantes'],0.463,0.926,7,-3.204,1,0.122,0.0555,0.0,0.478,0.437,91.197,audio_features,0lGEWOZvMexZFXckBJxlVO,spotify:track:0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/tracks/0lGEWOZvMexZFXckBJxlVO,https://api.spotify.com/v1/audio-analysis/0lGEWOZvMexZFXckBJxlVO,284987,4
1152,Mutantes,"['Indie J', 'Manuel Matarasso']",0.549,0.932,7,-4.091,1,0.0355,0.000399,0.281,0.216,0.155,133.938,audio_features,4DpwlPVSAHJaJioCBbNkp9,spotify:track:4DpwlPVSAHJaJioCBbNkp9,https://api.spotify.com/v1/tracks/4DpwlPVSAHJaJioCBbNkp9,https://api.spotify.com/v1/audio-analysis/4DpwlPVSAHJaJioCBbNkp9,343881,4
1153,Mutantes,"['Arcek', 'Hyperpanic']",0.451,0.952,6,-4.419,1,0.0582,2.7e-06,0.908,0.587,0.852,185.996,audio_features,7gw9Ev8QfxR4X0edOGbjeD,spotify:track:7gw9Ev8QfxR4X0edOGbjeD,https://api.spotify.com/v1/tracks/7gw9Ev8QfxR4X0edOGbjeD,https://api.spotify.com/v1/audio-analysis/7gw9Ev8QfxR4X0edOGbjeD,454705,4
1154,Mutantes,"['Mutante', 'Vidauri']",0.636,0.584,11,-7.437,0,0.0272,0.365,1.02e-05,0.213,0.769,115.92,audio_features,5vc6JzmECjXgfolRHgN41Y,spotify:track:5vc6JzmECjXgfolRHgN41Y,https://api.spotify.com/v1/tracks/5vc6JzmECjXgfolRHgN41Y,https://api.spotify.com/v1/audio-analysis/5vc6JzmECjXgfolRHgN41Y,180425,4
1155,Ando Meio Desligado,['Os Mutantes'],0.478,0.796,0,-6.022,1,0.0384,0.625,1.25e-06,0.249,0.833,128.009,audio_features,1MhkTY7vEuWR0VfDefE6Lf,spotify:track:1MhkTY7vEuWR0VfDefE6Lf,https://api.spotify.com/v1/tracks/1MhkTY7vEuWR0VfDefE6Lf,https://api.spotify.com/v1/audio-analysis/1MhkTY7vEuWR0VfDefE6Lf,285920,4
1156,Le Premier Bonheur Du Jour,['Os Mutantes'],0.372,0.384,8,-8.623,0,0.0279,0.939,0.00845,0.0928,0.257,95.879,audio_features,3Ika1afPnLLHTvuSHKGY02,spotify:track:3Ika1afPnLLHTvuSHKGY02,https://api.spotify.com/v1/tracks/3Ika1afPnLLHTvuSHKGY02,https://api.spotify.com/v1/audio-analysis/3Ika1afPnLLHTvuSHKGY02,219613,4
1157,Mutantes E Seus Cometas No País Do Baurets,['Os Mutantes'],0.42,0.385,0,-12.325,0,0.0424,0.725,0.385,0.122,0.282,106.625,audio_features,2qnrpUxtArf8mHLQx5FIWR,spotify:track:2qnrpUxtArf8mHLQx5FIWR,https://api.spotify.com/v1/tracks/2qnrpUxtArf8mHLQx5FIWR,https://api.spotify.com/v1/audio-analysis/2qnrpUxtArf8mHLQx5FIWR,588800,4
1158,Baby,['Os Mutantes'],0.352,0.619,7,-6.522,1,0.0679,0.386,0.285,0.254,0.31,84.717,audio_features,29UHuao7AZ79dWgHNYGh5s,spotify:track:29UHuao7AZ79dWgHNYGh5s,https://api.spotify.com/v1/tracks/29UHuao7AZ79dWgHNYGh5s,https://api.spotify.com/v1/audio-analysis/29UHuao7AZ79dWgHNYGh5s,182187,4
1159,What I Like About You - Syn Cole Remix,"['Jonas Blue', 'Theresa Rex', 'Syn Cole']",0.74,0.887,1,-3.183,1,0.0742,0.045,4.75e-06,0.0826,0.795,126.058,audio_features,60yvq2afSOlWfoM6NRy9BI,spotify:track:60yvq2afSOlWfoM6NRy9BI,https://api.spotify.com/v1/tracks/60yvq2afSOlWfoM6NRy9BI,https://api.spotify.com/v1/audio-analysis/60yvq2afSOlWfoM6NRy9BI,172429,4
1160,What I Like About You - M-22 Remix,"['Jonas Blue', 'Theresa Rex', 'M-22']",0.711,0.933,1,-7.617,1,0.0656,0.0508,0.419,0.349,0.108,123.999,audio_features,147wKeJxcNA8NOHU8u4cfL,spotify:track:147wKeJxcNA8NOHU8u4cfL,https://api.spotify.com/v1/tracks/147wKeJxcNA8NOHU8u4cfL,https://api.spotify.com/v1/audio-analysis/147wKeJxcNA8NOHU8u4cfL,200733,4
1161,What I Like About You - Owen Norton Remix,"['Jonas Blue', 'Theresa Rex', 'Owen Norton']",0.719,0.865,10,-3.859,0,0.0466,0.00572,0.00279,0.124,0.407,128.088,audio_features,32iS2XPRiMp8wNSe0Vp90V,spotify:track:32iS2XPRiMp8wNSe0Vp90V,https://api.spotify.com/v1/tracks/32iS2XPRiMp8wNSe0Vp90V,https://api.spotify.com/v1/audio-analysis/32iS2XPRiMp8wNSe0Vp90V,259717,4
1162,What I Like About You - Marvin Vogel Remix,"['Jonas Blue', 'Theresa Rex', 'Marvin Vogel']",0.759,0.784,6,-5.779,1,0.084,0.07,0.00203,0.024,0.652,125.024,audio_features,2BHbMvPD1Mo67fecbtjkpE,spotify:track:2BHbMvPD1Mo67fecbtjkpE,https://api.spotify.com/v1/tracks/2BHbMvPD1Mo67fecbtjkpE,https://api.spotify.com/v1/audio-analysis/2BHbMvPD1Mo67fecbtjkpE,231504,4
1163,What I Like About You - Sonido San Francisco Cachonda Remix,"['Sonido San Francisco', 'Soundspace']",0.656,0.954,0,-4.857,1,0.0379,0.0326,0.674,0.0893,0.563,110.004,audio_features,2g5An2ppZ8uKIdZmhBH3b7,spotify:track:2g5An2ppZ8uKIdZmhBH3b7,https://api.spotify.com/v1/tracks/2g5An2ppZ8uKIdZmhBH3b7,https://api.spotify.com/v1/audio-analysis/2g5An2ppZ8uKIdZmhBH3b7,346909,4
1164,Justified,['A Day To Remember'],0.376,0.894,5,-5.305,0,0.0775,0.000487,0.00132,0.105,0.0433,126.287,audio_features,1n0kky8rXeLrPx1y0cPT2o,spotify:track:1n0kky8rXeLrPx1y0cPT2o,https://api.spotify.com/v1/tracks/1n0kky8rXeLrPx1y0cPT2o,https://api.spotify.com/v1/audio-analysis/1n0kky8rXeLrPx1y0cPT2o,238020,4
1165,Justified,['Auro Max'],0.729,0.574,11,-9.795,0,0.0787,0.0017,0.928,0.0566,0.266,160.012,audio_features,64Ltq8A1xcEDQwGmUqy1xf,spotify:track:64Ltq8A1xcEDQwGmUqy1xf,https://api.spotify.com/v1/tracks/64Ltq8A1xcEDQwGmUqy1xf,https://api.spotify.com/v1/audio-analysis/64Ltq8A1xcEDQwGmUqy1xf,135375,4
1166,Justified Black Eye,['No Use For A Name'],0.384,0.981,7,-5.971,1,0.099,0.000536,5.86e-05,0.0574,0.631,158.2,audio_features,1foclEQ1LPAm91p0qRO3xg,spotify:track:1foclEQ1LPAm91p0qRO3xg,https://api.spotify.com/v1/tracks/1foclEQ1LPAm91p0qRO3xg,https://api.spotify.com/v1/audio-analysis/1foclEQ1LPAm91p0qRO3xg,158933,4
1167,Justified - Live,['Smokie Norful'],0.548,0.787,5,-5.208,0,0.278,0.0546,0.0,0.821,0.397,122.896,audio_features,7hWh6Mq7m9pQNZOeFMpuuW,spotify:track:7hWh6Mq7m9pQNZOeFMpuuW,https://api.spotify.com/v1/tracks/7hWh6Mq7m9pQNZOeFMpuuW,https://api.spotify.com/v1/audio-analysis/7hWh6Mq7m9pQNZOeFMpuuW,523427,3
1168,Justified & Ancient - Stand by the Jams,['The KLF'],0.617,0.872,8,-12.305,1,0.048,0.0158,0.112,0.408,0.504,111.458,audio_features,1XAZlnVtthcDZt2NI1Dtxo,spotify:track:1XAZlnVtthcDZt2NI1Dtxo,https://api.spotify.com/v1/tracks/1XAZlnVtthcDZt2NI1Dtxo,https://api.spotify.com/v1/audio-analysis/1XAZlnVtthcDZt2NI1Dtxo,216271,4
1169,Justified,['Kimberly and Alberto Rivera'],0.0673,0.0229,5,-26.449,1,0.044,0.888,0.834,0.0867,0.0797,75.677,audio_features,72fi7daADvn5p5Rz7HYLuY,spotify:track:72fi7daADvn5p5Rz7HYLuY,https://api.spotify.com/v1/tracks/72fi7daADvn5p5Rz7HYLuY,https://api.spotify.com/v1/audio-analysis/72fi7daADvn5p5Rz7HYLuY,528802,4
1170,Justified,['Jon Waltz'],0.638,0.479,5,-7.066,0,0.0512,0.469,1.44e-06,0.302,0.556,93.066,audio_features,0Qlp5AsaHZiijg7HlDnhpY,spotify:track:0Qlp5AsaHZiijg7HlDnhpY,https://api.spotify.com/v1/tracks/0Qlp5AsaHZiijg7HlDnhpY,https://api.spotify.com/v1/audio-analysis/0Qlp5AsaHZiijg7HlDnhpY,192258,4
1171,Justified,['Cumberland River Band'],0.776,0.783,9,-6.478,1,0.0372,0.439,6.66e-05,0.164,0.746,92.089,audio_features,1ucWKyd5b0SZ3eD4vD7lff,spotify:track:1ucWKyd5b0SZ3eD4vD7lff,https://api.spotify.com/v1/tracks/1ucWKyd5b0SZ3eD4vD7lff,https://api.spotify.com/v1/audio-analysis/1ucWKyd5b0SZ3eD4vD7lff,221067,4
1172,Justified,['Drea'],0.596,0.89,5,-3.182,1,0.0662,0.00146,0.0,0.0606,0.298,107.966,audio_features,1H6Yule33nHQRHXZ5tiQ8B,spotify:track:1H6Yule33nHQRHXZ5tiQ8B,https://api.spotify.com/v1/tracks/1H6Yule33nHQRHXZ5tiQ8B,https://api.spotify.com/v1/audio-analysis/1H6Yule33nHQRHXZ5tiQ8B,240333,4
1173,Justified Black Eye,['Tony Sly'],0.655,0.6,4,-4.557,0,0.0276,0.314,0.0,0.177,0.358,135.145,audio_features,2pdlrnsfJsVBjgob8DCFQF,spotify:track:2pdlrnsfJsVBjgob8DCFQF,https://api.spotify.com/v1/tracks/2pdlrnsfJsVBjgob8DCFQF,https://api.spotify.com/v1/audio-analysis/2pdlrnsfJsVBjgob8DCFQF,162920,4
1174,Globalization,['Team Pushers'],0.809,0.871,5,-6.374,0,0.0639,0.00776,0.935,0.0908,0.962,119.975,audio_features,4d60sfZBOl72Egk74ouKvP,spotify:track:4d60sfZBOl72Egk74ouKvP,https://api.spotify.com/v1/tracks/4d60sfZBOl72Egk74ouKvP,https://api.spotify.com/v1/audio-analysis/4d60sfZBOl72Egk74ouKvP,167942,4
1175,Globalization of Greed,['Blutlunge'],0.127,0.513,7,-3.587,0,0.0596,0.00259,0.538,0.108,0.27,176.264,audio_features,7EBDxQ2Rh3kAcqmRhjFckz,spotify:track:7EBDxQ2Rh3kAcqmRhjFckz,https://api.spotify.com/v1/tracks/7EBDxQ2Rh3kAcqmRhjFckz,https://api.spotify.com/v1/audio-analysis/7EBDxQ2Rh3kAcqmRhjFckz,55000,4
1176,My Travelog on Globalization and the Human Experience,['Trashbag Ponchos'],0.643,0.748,9,-6.757,0,0.0306,0.484,0.0,0.162,0.334,115.937,audio_features,6zgAtUXpRfCs8xehDs2ryy,spotify:track:6zgAtUXpRfCs8xehDs2ryy,https://api.spotify.com/v1/tracks/6zgAtUXpRfCs8xehDs2ryy,https://api.spotify.com/v1/audio-analysis/6zgAtUXpRfCs8xehDs2ryy,206000,4
1177,Time of Our Lives,"['Pitbull', 'Ne-Yo']",0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
1178,Fireball (feat. John Ryan),"['Pitbull', 'John Ryan']",0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0606,0.836,122.959,audio_features,4Y7XAxTANhu3lmnLAzhWJW,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/tracks/4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/audio-analysis/4Y7XAxTANhu3lmnLAzhWJW,236200,4
1179,Fun (feat. Chris Brown),"['Pitbull', 'Chris Brown']",0.793,0.774,0,-3.667,0,0.0478,0.156,0.0,0.193,0.547,113.967,audio_features,6Zo3wgDE076K2AuiGZF3CS,spotify:track:6Zo3wgDE076K2AuiGZF3CS,https://api.spotify.com/v1/tracks/6Zo3wgDE076K2AuiGZF3CS,https://api.spotify.com/v1/audio-analysis/6Zo3wgDE076K2AuiGZF3CS,202307,4
1180,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']",0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,audio_features,1PCvKFPWnTXAe2oaReVUcr,spotify:track:1PCvKFPWnTXAe2oaReVUcr,https://api.spotify.com/v1/tracks/1PCvKFPWnTXAe2oaReVUcr,https://api.spotify.com/v1/audio-analysis/1PCvKFPWnTXAe2oaReVUcr,222520,4
1181,Wild Wild Love (feat. G.R.L.),"['Pitbull', 'G.R.L.']",0.66,0.685,2,-6.658,1,0.0477,0.0165,0.0,0.442,0.32,119.991,audio_features,2J4Alm5zUad4hB5bY2HhtV,spotify:track:2J4Alm5zUad4hB5bY2HhtV,https://api.spotify.com/v1/tracks/2J4Alm5zUad4hB5bY2HhtV,https://api.spotify.com/v1/audio-analysis/2J4Alm5zUad4hB5bY2HhtV,203160,4
