,SONG,ARTIST,AUDIO FEATURE
866,['The Summer Set'],Boomerang,"[{'danceability': 0.646, 'energy': 0.926, 'key': 6, 'loudness': -2.531, 'mode': 0, 'speechiness': 0.15, 'acousticness': 0.0452, 'instrumentalness': 0, 'liveness': 0.2, 'valence': 0.797, 'tempo': 93.998, 'type': 'audio_features', 'id': '0akM7cwQ5xLQIIlTeWzubk', 'uri': 'spotify:track:0akM7cwQ5xLQIIlTeWzubk', 'track_href': 'https://api.spotify.com/v1/tracks/0akM7cwQ5xLQIIlTeWzubk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0akM7cwQ5xLQIIlTeWzubk', 'duration_ms': 209733, 'time_signature': 4}]"
867,['Imagine Dragons'],Boomerang,"[{'danceability': 0.429, 'energy': 0.559, 'key': 2, 'loudness': -7.493, 'mode': 1, 'speechiness': 0.152, 'acousticness': 0.139, 'instrumentalness': 0.00928, 'liveness': 0.121, 'valence': 0.347, 'tempo': 100.073, 'type': 'audio_features', 'id': '2B1fuWoWaYnCXbjYp1gXg5', 'uri': 'spotify:track:2B1fuWoWaYnCXbjYp1gXg5', 'track_href': 'https://api.spotify.com/v1/tracks/2B1fuWoWaYnCXbjYp1gXg5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2B1fuWoWaYnCXbjYp1gXg5', 'duration_ms': 187800, 'time_signature': 4}]"
868,"['Smash Into Pieces', 'Jay Smith']",Boomerang,"[{'danceability': 0.462, 'energy': 0.967, 'key': 7, 'loudness': -3.89, 'mode': 1, 'speechiness': 0.0649, 'acousticness': 0.0184, 'instrumentalness': 0, 'liveness': 0.0607, 'valence': 0.366, 'tempo': 83.032, 'type': 'audio_features', 'id': '5IppCMMctxTtqPTeDlvyKs', 'uri': 'spotify:track:5IppCMMctxTtqPTeDlvyKs', 'track_href': 'https://api.spotify.com/v1/tracks/5IppCMMctxTtqPTeDlvyKs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5IppCMMctxTtqPTeDlvyKs', 'duration_ms': 168072, 'time_signature': 4}]"
869,['Sech'],Boomerang,"[{'danceability': 0.714, 'energy': 0.658, 'key': 5, 'loudness': -4.628, 'mode': 0, 'speechiness': 0.0614, 'acousticness': 0.353, 'instrumentalness': 0.00766, 'liveness': 0.11, 'valence': 0.61, 'tempo': 163.86, 'type': 'audio_features', 'id': '6E8uqptcabNz9ym19FkDye', 'uri': 'spotify:track:6E8uqptcabNz9ym19FkDye', 'track_href': 'https://api.spotify.com/v1/tracks/6E8uqptcabNz9ym19FkDye', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6E8uqptcabNz9ym19FkDye', 'duration_ms': 203392, 'time_signature': 4}]"
870,['Jackie Butler'],Boomerang,"[{'danceability': 0.81, 'energy': 0.798, 'key': 1, 'loudness': -5.804, 'mode': 1, 'speechiness': 0.102, 'acousticness': 0.265, 'instrumentalness': 2.93e-06, 'liveness': 0.0707, 'valence': 0.546, 'tempo': 120.013, 'type': 'audio_features', 'id': '4zTyjrG4TM1lxtVuWTB38O', 'uri': 'spotify:track:4zTyjrG4TM1lxtVuWTB38O', 'track_href': 'https://api.spotify.com/v1/tracks/4zTyjrG4TM1lxtVuWTB38O', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4zTyjrG4TM1lxtVuWTB38O', 'duration_ms': 141857, 'time_signature': 4}]"
871,['Wanna One'],BOOMERANG,"[{'danceability': 0.73, 'energy': 0.913, 'key': 1, 'loudness': -2.749, 'mode': 1, 'speechiness': 0.0781, 'acousticness': 0.0292, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.737, 'tempo': 99.974, 'type': 'audio_features', 'id': '0fAFOeAxAL5K8rZlLUMXQH', 'uri': 'spotify:track:0fAFOeAxAL5K8rZlLUMXQH', 'track_href': 'https://api.spotify.com/v1/tracks/0fAFOeAxAL5K8rZlLUMXQH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0fAFOeAxAL5K8rZlLUMXQH', 'duration_ms': 183475, 'time_signature': 4}]"
872,"[""Why Don't We""]",Boomerang,"[{'danceability': 0.765, 'energy': 0.841, 'key': 8, 'loudness': -5.983, 'mode': 1, 'speechiness': 0.194, 'acousticness': 0.0404, 'instrumentalness': 0.00139, 'liveness': 0.0593, 'valence': 0.767, 'tempo': 106.076, 'type': 'audio_features', 'id': '0abraIFcoZc56LWrCQl4EW', 'uri': 'spotify:track:0abraIFcoZc56LWrCQl4EW', 'track_href': 'https://api.spotify.com/v1/tracks/0abraIFcoZc56LWrCQl4EW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0abraIFcoZc56LWrCQl4EW', 'duration_ms': 165320, 'time_signature': 4}]"
873,"['Brooks', 'GRX']",Boomerang,"[{'danceability': 0.652, 'energy': 0.951, 'key': 9, 'loudness': -3.083, 'mode': 0, 'speechiness': 0.0556, 'acousticness': 0.0074, 'instrumentalness': 0.133, 'liveness': 0.0617, 'valence': 0.37, 'tempo': 128.061, 'type': 'audio_features', 'id': '6Gw2dHX6FsQcIuiWxe0vWk', 'uri': 'spotify:track:6Gw2dHX6FsQcIuiWxe0vWk', 'track_href': 'https://api.spotify.com/v1/tracks/6Gw2dHX6FsQcIuiWxe0vWk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Gw2dHX6FsQcIuiWxe0vWk', 'duration_ms': 195000, 'time_signature': 4}]"
874,"['LMFAO', 'Lauren Bennett', 'GoonRock']",Party Rock Anthem,"[{'danceability': 0.75, 'energy': 0.727, 'key': 5, 'loudness': -4.21, 'mode': 0, 'speechiness': 0.142, 'acousticness': 0.0189, 'instrumentalness': 0, 'liveness': 0.266, 'valence': 0.359, 'tempo': 129.993, 'type': 'audio_features', 'id': '0IkKz2J93C94Ei4BvDop7P', 'uri': 'spotify:track:0IkKz2J93C94Ei4BvDop7P', 'track_href': 'https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P', 'duration_ms': 262173, 'time_signature': 4}]"
875,['Cordelia Kong'],Party Rock,"[{'danceability': 0.736, 'energy': 0.632, 'key': 1, 'loudness': -7.249, 'mode': 1, 'speechiness': 0.0857, 'acousticness': 0.0053, 'instrumentalness': 0.911, 'liveness': 0.0844, 'valence': 0.939, 'tempo': 160.061, 'type': 'audio_features', 'id': '38UabmcvRFCUtwyK2sQTa7', 'uri': 'spotify:track:38UabmcvRFCUtwyK2sQTa7', 'track_href': 'https://api.spotify.com/v1/tracks/38UabmcvRFCUtwyK2sQTa7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/38UabmcvRFCUtwyK2sQTa7', 'duration_ms': 161619, 'time_signature': 4}]"
876,"['LMFAO', 'Lauren Bennett', 'GoonRock']",Party Rock Anthem - Radio Edit,"[{'danceability': 0.701, 'energy': 0.683, 'key': 5, 'loudness': -5.782, 'mode': 0, 'speechiness': 0.15, 'acousticness': 0.0296, 'instrumentalness': 0, 'liveness': 0.248, 'valence': 0.379, 'tempo': 130.063, 'type': 'audio_features', 'id': '0OoEAN7MtFPQTVyJdCH1kH', 'uri': 'spotify:track:0OoEAN7MtFPQTVyJdCH1kH', 'track_href': 'https://api.spotify.com/v1/tracks/0OoEAN7MtFPQTVyJdCH1kH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0OoEAN7MtFPQTVyJdCH1kH', 'duration_ms': 235627, 'time_signature': 4}]"
877,['Kidz Bop Kids'],Party Rock Anthem,"[{'danceability': 0.699, 'energy': 0.707, 'key': 9, 'loudness': -6.232, 'mode': 0, 'speechiness': 0.0871, 'acousticness': 0.000386, 'instrumentalness': 0, 'liveness': 0.24, 'valence': 0.422, 'tempo': 129.965, 'type': 'audio_features', 'id': '0EeygVaVP5kc5vYOO7unia', 'uri': 'spotify:track:0EeygVaVP5kc5vYOO7unia', 'track_href': 'https://api.spotify.com/v1/tracks/0EeygVaVP5kc5vYOO7unia', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0EeygVaVP5kc5vYOO7unia', 'duration_ms': 206307, 'time_signature': 4}]"
878,['The Chipmunks & The Chipettes'],Party Rock Anthem,"[{'danceability': 0.844, 'energy': 0.748, 'key': 1, 'loudness': -5.578, 'mode': 0, 'speechiness': 0.0831, 'acousticness': 0.0119, 'instrumentalness': 0.118, 'liveness': 0.0744, 'valence': 0.308, 'tempo': 130.003, 'type': 'audio_features', 'id': '2JspTyNrtza7aTt3jBhTFr', 'uri': 'spotify:track:2JspTyNrtza7aTt3jBhTFr', 'track_href': 'https://api.spotify.com/v1/tracks/2JspTyNrtza7aTt3jBhTFr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2JspTyNrtza7aTt3jBhTFr', 'duration_ms': 254333, 'time_signature': 4}]"
879,['Ca1x'],Party Rock,"[{'danceability': 0.83, 'energy': 0.588, 'key': 1, 'loudness': -11.81, 'mode': 1, 'speechiness': 0.0443, 'acousticness': 0.00679, 'instrumentalness': 0.85, 'liveness': 0.119, 'valence': 0.378, 'tempo': 125.998, 'type': 'audio_features', 'id': '1VtlTAvssBCWrKYcLY3b0g', 'uri': 'spotify:track:1VtlTAvssBCWrKYcLY3b0g', 'track_href': 'https://api.spotify.com/v1/tracks/1VtlTAvssBCWrKYcLY3b0g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1VtlTAvssBCWrKYcLY3b0g', 'duration_ms': 214728, 'time_signature': 4}]"
880,"['Leo', 'Ron Bumblefoot Thal']",Party Rock Anthem (Metal Version),"[{'danceability': 0.679, 'energy': 0.849, 'key': 5, 'loudness': -5.384, 'mode': 0, 'speechiness': 0.0699, 'acousticness': 0.00438, 'instrumentalness': 0.00203, 'liveness': 0.234, 'valence': 0.604, 'tempo': 134.973, 'type': 'audio_features', 'id': '7bf0v2e6Fx2rlNyAlTfQs4', 'uri': 'spotify:track:7bf0v2e6Fx2rlNyAlTfQs4', 'track_href': 'https://api.spotify.com/v1/tracks/7bf0v2e6Fx2rlNyAlTfQs4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7bf0v2e6Fx2rlNyAlTfQs4', 'duration_ms': 285778, 'time_signature': 4}]"
881,"['LMFAO', 'Lauren Bennett', 'GoonRock', 'DJ Enferno']",Party Rock Anthem - DJ Enferno Remix,"[{'danceability': 0.764, 'energy': 0.782, 'key': 5, 'loudness': -5.169, 'mode': 0, 'speechiness': 0.0664, 'acousticness': 0.0128, 'instrumentalness': 6.61e-06, 'liveness': 0.513, 'valence': 0.846, 'tempo': 129.993, 'type': 'audio_features', 'id': '1ns4Mv2zzbhElbSLMaO2QG', 'uri': 'spotify:track:1ns4Mv2zzbhElbSLMaO2QG', 'track_href': 'https://api.spotify.com/v1/tracks/1ns4Mv2zzbhElbSLMaO2QG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ns4Mv2zzbhElbSLMaO2QG', 'duration_ms': 290480, 'time_signature': 4}]"
882,['LMFAO'],Sorry For Party Rocking,"[{'danceability': 0.6, 'energy': 0.877, 'key': 5, 'loudness': -4.351, 'mode': 1, 'speechiness': 0.165, 'acousticness': 0.00213, 'instrumentalness': 0, 'liveness': 0.413, 'valence': 0.55, 'tempo': 133.998, 'type': 'audio_features', 'id': '48kwdkeHEJEuMzcKklPv5b', 'uri': 'spotify:track:48kwdkeHEJEuMzcKklPv5b', 'track_href': 'https://api.spotify.com/v1/tracks/48kwdkeHEJEuMzcKklPv5b', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/48kwdkeHEJEuMzcKklPv5b', 'duration_ms': 203973, 'time_signature': 4}]"
883,['CDM Project'],Party Rock Anthem,"[{'danceability': 0.765, 'energy': 0.561, 'key': 5, 'loudness': -8.823, 'mode': 0, 'speechiness': 0.0674, 'acousticness': 0.0302, 'instrumentalness': 0, 'liveness': 0.0848, 'valence': 0.559, 'tempo': 130.001, 'type': 'audio_features', 'id': '4OOPviuAYEPN39S0GTiKMC', 'uri': 'spotify:track:4OOPviuAYEPN39S0GTiKMC', 'track_href': 'https://api.spotify.com/v1/tracks/4OOPviuAYEPN39S0GTiKMC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4OOPviuAYEPN39S0GTiKMC', 'duration_ms': 263000, 'time_signature': 4}]"
884,['Zach Diamond'],Isolation,"[{'danceability': 0.701, 'energy': 0.599, 'key': 7, 'loudness': -6.481, 'mode': 0, 'speechiness': 0.198, 'acousticness': 0.222, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.514, 'tempo': 89.92, 'type': 'audio_features', 'id': '18SRNuYjTHSRiNcnWwKrbA', 'uri': 'spotify:track:18SRNuYjTHSRiNcnWwKrbA', 'track_href': 'https://api.spotify.com/v1/tracks/18SRNuYjTHSRiNcnWwKrbA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/18SRNuYjTHSRiNcnWwKrbA', 'duration_ms': 146667, 'time_signature': 4}]"
885,['Eric Bellinger'],Isolation,"[{'danceability': 0.568, 'energy': 0.518, 'key': 9, 'loudness': -7.435, 'mode': 0, 'speechiness': 0.179, 'acousticness': 0.0426, 'instrumentalness': 0, 'liveness': 0.127, 'valence': 0.539, 'tempo': 139.375, 'type': 'audio_features', 'id': '7aZe2bs6rsfZdnt7BlRl2g', 'uri': 'spotify:track:7aZe2bs6rsfZdnt7BlRl2g', 'track_href': 'https://api.spotify.com/v1/tracks/7aZe2bs6rsfZdnt7BlRl2g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7aZe2bs6rsfZdnt7BlRl2g', 'duration_ms': 192000, 'time_signature': 4}]"
886,['Killstation'],Isolation,"[{'danceability': 0.302, 'energy': 0.453, 'key': 10, 'loudness': -9.473, 'mode': 1, 'speechiness': 0.0561, 'acousticness': 0.496, 'instrumentalness': 8.68e-06, 'liveness': 0.113, 'valence': 0.163, 'tempo': 75.204, 'type': 'audio_features', 'id': '0y28mvm4HV0UpMGJHIg30l', 'uri': 'spotify:track:0y28mvm4HV0UpMGJHIg30l', 'track_href': 'https://api.spotify.com/v1/tracks/0y28mvm4HV0UpMGJHIg30l', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0y28mvm4HV0UpMGJHIg30l', 'duration_ms': 178108, 'time_signature': 1}]"
887,['Joy Division'],Isolation - 2007 Remaster,"[{'danceability': 0.544, 'energy': 0.783, 'key': 0, 'loudness': -8.12, 'mode': 1, 'speechiness': 0.054, 'acousticness': 0.048, 'instrumentalness': 0.00734, 'liveness': 0.0917, 'valence': 0.697, 'tempo': 151.522, 'type': 'audio_features', 'id': '1UWbBFaZNksb3AmgldkprR', 'uri': 'spotify:track:1UWbBFaZNksb3AmgldkprR', 'track_href': 'https://api.spotify.com/v1/tracks/1UWbBFaZNksb3AmgldkprR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1UWbBFaZNksb3AmgldkprR', 'duration_ms': 175093, 'time_signature': 4}]"
888,['Alter Bridge'],Isolation,"[{'danceability': 0.431, 'energy': 0.964, 'key': 8, 'loudness': -3.34, 'mode': 1, 'speechiness': 0.0745, 'acousticness': 6.53e-06, 'instrumentalness': 1.62e-06, 'liveness': 0.0941, 'valence': 0.34, 'tempo': 96.962, 'type': 'audio_features', 'id': '6JV3DyXgHVMPVVDsvjcM1s', 'uri': 'spotify:track:6JV3DyXgHVMPVVDsvjcM1s', 'track_href': 'https://api.spotify.com/v1/tracks/6JV3DyXgHVMPVVDsvjcM1s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6JV3DyXgHVMPVVDsvjcM1s', 'duration_ms': 253168, 'time_signature': 4}]"
889,['Jack Rua'],Isolation,"[{'danceability': 0.801, 'energy': 0.347, 'key': 11, 'loudness': -11.423, 'mode': 0, 'speechiness': 0.0536, 'acousticness': 0.407, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.664, 'tempo': 110.988, 'type': 'audio_features', 'id': '2aTheQ5VDnPnBS5cQOmjSf', 'uri': 'spotify:track:2aTheQ5VDnPnBS5cQOmjSf', 'track_href': 'https://api.spotify.com/v1/tracks/2aTheQ5VDnPnBS5cQOmjSf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2aTheQ5VDnPnBS5cQOmjSf', 'duration_ms': 178378, 'time_signature': 4}]"
890,['John Lennon'],Isolation - Remastered 2010,"[{'danceability': 0.571, 'energy': 0.0788, 'key': 2, 'loudness': -15.284, 'mode': 1, 'speechiness': 0.0393, 'acousticness': 0.909, 'instrumentalness': 0.00921, 'liveness': 0.0794, 'valence': 0.254, 'tempo': 115.726, 'type': 'audio_features', 'id': '3sRQJYlA7P4oIRUwy8Im9r', 'uri': 'spotify:track:3sRQJYlA7P4oIRUwy8Im9r', 'track_href': 'https://api.spotify.com/v1/tracks/3sRQJYlA7P4oIRUwy8Im9r', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3sRQJYlA7P4oIRUwy8Im9r', 'duration_ms': 172253, 'time_signature': 4}]"
891,['Nito'],Isolation,"[{'danceability': 0.709, 'energy': 0.381, 'key': 10, 'loudness': -8.049, 'mode': 0, 'speechiness': 0.0384, 'acousticness': 0.858, 'instrumentalness': 0.593, 'liveness': 0.112, 'valence': 0.26, 'tempo': 139.765, 'type': 'audio_features', 'id': '3kzMcBgOeIzwNQW2VTJQcF', 'uri': 'spotify:track:3kzMcBgOeIzwNQW2VTJQcF', 'track_href': 'https://api.spotify.com/v1/tracks/3kzMcBgOeIzwNQW2VTJQcF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3kzMcBgOeIzwNQW2VTJQcF', 'duration_ms': 154767, 'time_signature': 4}]"
892,['Ending Misery'],Isolation,"[{'danceability': 0.757, 'energy': 0.567, 'key': 6, 'loudness': -10.076, 'mode': 0, 'speechiness': 0.41, 'acousticness': 0.00852, 'instrumentalness': 0.967, 'liveness': 0.111, 'valence': 0.609, 'tempo': 150.002, 'type': 'audio_features', 'id': '3T0bn9ui6U2i4GPW2tMeZ0', 'uri': 'spotify:track:3T0bn9ui6U2i4GPW2tMeZ0', 'track_href': 'https://api.spotify.com/v1/tracks/3T0bn9ui6U2i4GPW2tMeZ0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3T0bn9ui6U2i4GPW2tMeZ0', 'duration_ms': 129698, 'time_signature': 4}]"
893,"['Jeff Beck', 'Johnny Depp']",Isolation,"[{'danceability': 0.326, 'energy': 0.813, 'key': 2, 'loudness': -5.938, 'mode': 1, 'speechiness': 0.1, 'acousticness': 0.00923, 'instrumentalness': 0.000151, 'liveness': 0.127, 'valence': 0.202, 'tempo': 136.78, 'type': 'audio_features', 'id': '2yoZimUShwEoCsXEfmRGNV', 'uri': 'spotify:track:2yoZimUShwEoCsXEfmRGNV', 'track_href': 'https://api.spotify.com/v1/tracks/2yoZimUShwEoCsXEfmRGNV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2yoZimUShwEoCsXEfmRGNV', 'duration_ms': 314522, 'time_signature': 4}]"
894,"['Ressu Redford', 'Pyhimys']",Viimeinen Päivä,"[{'danceability': 0.551, 'energy': 0.821, 'key': 8, 'loudness': -6.93, 'mode': 1, 'speechiness': 0.163, 'acousticness': 0.0591, 'instrumentalness': 0, 'liveness': 0.142, 'valence': 0.52, 'tempo': 160.048, 'type': 'audio_features', 'id': '39V0lqr0diK8Ixkf2joPfe', 'uri': 'spotify:track:39V0lqr0diK8Ixkf2joPfe', 'track_href': 'https://api.spotify.com/v1/tracks/39V0lqr0diK8Ixkf2joPfe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/39V0lqr0diK8Ixkf2joPfe', 'duration_ms': 228805, 'time_signature': 4}]"
895,['Timo Rautiainen & Trio Niskalaukaus'],Viimeinen Päivä Taivaan?,"[{'danceability': 0.642, 'energy': 0.915, 'key': 2, 'loudness': -4.514, 'mode': 0, 'speechiness': 0.0522, 'acousticness': 3.29e-05, 'instrumentalness': 0.000749, 'liveness': 0.0795, 'valence': 0.744, 'tempo': 133.803, 'type': 'audio_features', 'id': '3E79oPvGjyMdRgN41PorpQ', 'uri': 'spotify:track:3E79oPvGjyMdRgN41PorpQ', 'track_href': 'https://api.spotify.com/v1/tracks/3E79oPvGjyMdRgN41PorpQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3E79oPvGjyMdRgN41PorpQ', 'duration_ms': 247547, 'time_signature': 4}]"
896,"['Topi Sorsakoski', 'Reijo Taipale']",Elokuun viimeinen päivä,"[{'danceability': 0.654, 'energy': 0.921, 'key': 2, 'loudness': -5.305, 'mode': 1, 'speechiness': 0.0547, 'acousticness': 0.368, 'instrumentalness': 5.29e-06, 'liveness': 0.131, 'valence': 0.948, 'tempo': 93.933, 'type': 'audio_features', 'id': '0lQQ33DTygHy8onZ17wwFo', 'uri': 'spotify:track:0lQQ33DTygHy8onZ17wwFo', 'track_href': 'https://api.spotify.com/v1/tracks/0lQQ33DTygHy8onZ17wwFo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0lQQ33DTygHy8onZ17wwFo', 'duration_ms': 161427, 'time_signature': 4}]"
897,['Tony Montana'],Päivä Viimeinen,"[{'danceability': 0.674, 'energy': 0.896, 'key': 7, 'loudness': -6.702, 'mode': 1, 'speechiness': 0.0598, 'acousticness': 0.307, 'instrumentalness': 0.000117, 'liveness': 0.2, 'valence': 0.937, 'tempo': 121.167, 'type': 'audio_features', 'id': '55QP94l0ylIJILhSuPE6WG', 'uri': 'spotify:track:55QP94l0ylIJILhSuPE6WG', 'track_href': 'https://api.spotify.com/v1/tracks/55QP94l0ylIJILhSuPE6WG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/55QP94l0ylIJILhSuPE6WG', 'duration_ms': 159200, 'time_signature': 4}]"
898,['Murtajat'],Viimeinen Päivä,"[{'danceability': 0.448, 'energy': 0.97, 'key': 9, 'loudness': -4.194, 'mode': 0, 'speechiness': 0.0884, 'acousticness': 0.0306, 'instrumentalness': 6.77e-05, 'liveness': 0.36, 'valence': 0.478, 'tempo': 137.741, 'type': 'audio_features', 'id': '5WVl4CvlL5anus2rAQWMaJ', 'uri': 'spotify:track:5WVl4CvlL5anus2rAQWMaJ', 'track_href': 'https://api.spotify.com/v1/tracks/5WVl4CvlL5anus2rAQWMaJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5WVl4CvlL5anus2rAQWMaJ', 'duration_ms': 181755, 'time_signature': 4}]"
899,['Musta Valo'],Viimeinen päivä,"[{'danceability': 0.409, 'energy': 0.73, 'key': 2, 'loudness': -7.483, 'mode': 0, 'speechiness': 0.0341, 'acousticness': 0.000915, 'instrumentalness': 0.221, 'liveness': 0.111, 'valence': 0.518, 'tempo': 154.452, 'type': 'audio_features', 'id': '6U6Um9nC049VKVhsHqihSv', 'uri': 'spotify:track:6U6Um9nC049VKVhsHqihSv', 'track_href': 'https://api.spotify.com/v1/tracks/6U6Um9nC049VKVhsHqihSv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6U6Um9nC049VKVhsHqihSv', 'duration_ms': 283667, 'time_signature': 4}]"
900,['Kospel Zeithorn'],Viimeinen Päivä,"[{'danceability': 0.365, 'energy': 0.416, 'key': 9, 'loudness': -10.875, 'mode': 1, 'speechiness': 0.0414, 'acousticness': 0.108, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.241, 'tempo': 135.416, 'type': 'audio_features', 'id': '1CT3eyW7tcgl4tKwgzZxPi', 'uri': 'spotify:track:1CT3eyW7tcgl4tKwgzZxPi', 'track_href': 'https://api.spotify.com/v1/tracks/1CT3eyW7tcgl4tKwgzZxPi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1CT3eyW7tcgl4tKwgzZxPi', 'duration_ms': 155380, 'time_signature': 4}]"
901,['Alaskan Maisema'],Viimeinen päivä,"[{'danceability': 0.423, 'energy': 0.898, 'key': 8, 'loudness': -4.273, 'mode': 0, 'speechiness': 0.0503, 'acousticness': 0.000825, 'instrumentalness': 0.0516, 'liveness': 0.254, 'valence': 0.564, 'tempo': 167.946, 'type': 'audio_features', 'id': '0eFsKmFBdg6UGts4tzvdsR', 'uri': 'spotify:track:0eFsKmFBdg6UGts4tzvdsR', 'track_href': 'https://api.spotify.com/v1/tracks/0eFsKmFBdg6UGts4tzvdsR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0eFsKmFBdg6UGts4tzvdsR', 'duration_ms': 223535, 'time_signature': 3}]"
902,['Jussi Wemberg Ystävineen'],Päivä viimeinen,"[{'danceability': 0.623, 'energy': 0.533, 'key': 11, 'loudness': -8.357, 'mode': 0, 'speechiness': 0.0292, 'acousticness': 0.677, 'instrumentalness': 6.95e-06, 'liveness': 0.0968, 'valence': 0.456, 'tempo': 79.984, 'type': 'audio_features', 'id': '2CBkKELKc7bDutmcNZ1ZgD', 'uri': 'spotify:track:2CBkKELKc7bDutmcNZ1ZgD', 'track_href': 'https://api.spotify.com/v1/tracks/2CBkKELKc7bDutmcNZ1ZgD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2CBkKELKc7bDutmcNZ1ZgD', 'duration_ms': 189040, 'time_signature': 4}]"
903,['Sarvipaska'],Viimeinen Päivä Ateenan,"[{'danceability': 0.506, 'energy': 0.827, 'key': 9, 'loudness': -7.246, 'mode': 0, 'speechiness': 0.0578, 'acousticness': 0.00931, 'instrumentalness': 0.0325, 'liveness': 0.545, 'valence': 0.536, 'tempo': 100.018, 'type': 'audio_features', 'id': '0SW3JbJBnlYpF6aouMIYa4', 'uri': 'spotify:track:0SW3JbJBnlYpF6aouMIYa4', 'track_href': 'https://api.spotify.com/v1/tracks/0SW3JbJBnlYpF6aouMIYa4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0SW3JbJBnlYpF6aouMIYa4', 'duration_ms': 373063, 'time_signature': 4}]"
904,"['Rihanna', 'JAY-Z']",Talk That Talk,"[{'danceability': 0.694, 'energy': 0.671, 'key': 2, 'loudness': -4.088, 'mode': 1, 'speechiness': 0.0444, 'acousticness': 0.0371, 'instrumentalness': 3.14e-05, 'liveness': 0.236, 'valence': 0.466, 'tempo': 83.999, 'type': 'audio_features', 'id': '57mKcbEq7nMqtJ4gqJvWcp', 'uri': 'spotify:track:57mKcbEq7nMqtJ4gqJvWcp', 'track_href': 'https://api.spotify.com/v1/tracks/57mKcbEq7nMqtJ4gqJvWcp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/57mKcbEq7nMqtJ4gqJvWcp', 'duration_ms': 209600, 'time_signature': 4}]"
905,['Kayo Man'],Talk That Talk,"[{'danceability': 0.667, 'energy': 0.756, 'key': 6, 'loudness': -5.117, 'mode': 0, 'speechiness': 0.356, 'acousticness': 0.258, 'instrumentalness': 0, 'liveness': 0.14, 'valence': 0.334, 'tempo': 99.805, 'type': 'audio_features', 'id': '6oBTqxpDyFXnqktEvWcWBr', 'uri': 'spotify:track:6oBTqxpDyFXnqktEvWcWBr', 'track_href': 'https://api.spotify.com/v1/tracks/6oBTqxpDyFXnqktEvWcWBr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6oBTqxpDyFXnqktEvWcWBr', 'duration_ms': 163200, 'time_signature': 4}]"
