,SONG,ARTIST,AUDIO FEATURE
40,In Rainbows,['Peter White'],"[{'danceability': 0.676, 'energy': 0.736, 'key': 1, 'loudness': -6.177, 'mode': 0, 'speechiness': 0.0315, 'acousticness': 0.356, 'instrumentalness': 0.864, 'liveness': 0.045, 'valence': 0.692, 'tempo': 81.029, 'type': 'audio_features', 'id': '6MNOFbsG1ezLyqjyUs8MSE', 'uri': 'spotify:track:6MNOFbsG1ezLyqjyUs8MSE', 'track_href': 'https://api.spotify.com/v1/tracks/6MNOFbsG1ezLyqjyUs8MSE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6MNOFbsG1ezLyqjyUs8MSE', 'duration_ms': 259520, 'time_signature': 4}]"
41,Lavender,"['In Rainbows', 'Young Ox']","[{'danceability': 0.61, 'energy': 0.597, 'key': 1, 'loudness': -14.079, 'mode': 0, 'speechiness': 0.079, 'acousticness': 0.0453, 'instrumentalness': 0.059, 'liveness': 0.0945, 'valence': 0.203, 'tempo': 160.007, 'type': 'audio_features', 'id': '5A5KeyfuPYzGZ04xeX1cN0', 'uri': 'spotify:track:5A5KeyfuPYzGZ04xeX1cN0', 'track_href': 'https://api.spotify.com/v1/tracks/5A5KeyfuPYzGZ04xeX1cN0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5A5KeyfuPYzGZ04xeX1cN0', 'duration_ms': 348773, 'time_signature': 4}]"
42,I don't give a fuck,['In Rainbows'],"[{'danceability': 0.911, 'energy': 0.297, 'key': 1, 'loudness': -11.784, 'mode': 1, 'speechiness': 0.477, 'acousticness': 0.0957, 'instrumentalness': 0.000521, 'liveness': 0.362, 'valence': 0.247, 'tempo': 137.045, 'type': 'audio_features', 'id': '7wIaAZiKHVrRJdh5nZEigL', 'uri': 'spotify:track:7wIaAZiKHVrRJdh5nZEigL', 'track_href': 'https://api.spotify.com/v1/tracks/7wIaAZiKHVrRJdh5nZEigL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wIaAZiKHVrRJdh5nZEigL', 'duration_ms': 157298, 'time_signature': 4}]"
43,You Still,['In Rainbows'],"[{'danceability': 0.71, 'energy': 0.822, 'key': 1, 'loudness': -9.472, 'mode': 1, 'speechiness': 0.0682, 'acousticness': 0.207, 'instrumentalness': 0.953, 'liveness': 0.0841, 'valence': 0.319, 'tempo': 75.026, 'type': 'audio_features', 'id': '3ogtm8g6pD0MJPaCOfdXhO', 'uri': 'spotify:track:3ogtm8g6pD0MJPaCOfdXhO', 'track_href': 'https://api.spotify.com/v1/tracks/3ogtm8g6pD0MJPaCOfdXhO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ogtm8g6pD0MJPaCOfdXhO', 'duration_ms': 106087, 'time_signature': 4}]"
44,Nude,['Radiohead'],"[{'danceability': 0.537, 'energy': 0.342, 'key': 4, 'loudness': -9.785, 'mode': 1, 'speechiness': 0.0338, 'acousticness': 0.833, 'instrumentalness': 0.6, 'liveness': 0.0856, 'valence': 0.156, 'tempo': 128.331, 'type': 'audio_features', 'id': '5k7VKj1Xwy5DjO4B0PdAOb', 'uri': 'spotify:track:5k7VKj1Xwy5DjO4B0PdAOb', 'track_href': 'https://api.spotify.com/v1/tracks/5k7VKj1Xwy5DjO4B0PdAOb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5k7VKj1Xwy5DjO4B0PdAOb', 'duration_ms': 255387, 'time_signature': 3}]"
45,Weird Fishes/ Arpeggi,['Radiohead'],"[{'danceability': 0.538, 'energy': 0.61, 'key': 11, 'loudness': -8.027, 'mode': 0, 'speechiness': 0.0392, 'acousticness': 0.774, 'instrumentalness': 0.749, 'liveness': 0.0909, 'valence': 0.199, 'tempo': 152.999, 'type': 'audio_features', 'id': '4Iyo50UoYhuuYORMLrGDci', 'uri': 'spotify:track:4Iyo50UoYhuuYORMLrGDci', 'track_href': 'https://api.spotify.com/v1/tracks/4Iyo50UoYhuuYORMLrGDci', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Iyo50UoYhuuYORMLrGDci', 'duration_ms': 318187, 'time_signature': 4}]"
46,Jigsaw Falling Into Place,['Radiohead'],"[{'danceability': 0.461, 'energy': 0.833, 'key': 11, 'loudness': -6.082, 'mode': 0, 'speechiness': 0.0481, 'acousticness': 0.105, 'instrumentalness': 0.00419, 'liveness': 0.0741, 'valence': 0.808, 'tempo': 165.635, 'type': 'audio_features', 'id': '15ea10YpJIl3mJq75yzqsD', 'uri': 'spotify:track:15ea10YpJIl3mJq75yzqsD', 'track_href': 'https://api.spotify.com/v1/tracks/15ea10YpJIl3mJq75yzqsD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/15ea10YpJIl3mJq75yzqsD', 'duration_ms': 248893, 'time_signature': 4}]"
47,House Of Cards,['Radiohead'],"[{'danceability': 0.71, 'energy': 0.496, 'key': 5, 'loudness': -9.638, 'mode': 1, 'speechiness': 0.0297, 'acousticness': 0.278, 'instrumentalness': 0.581, 'liveness': 0.101, 'valence': 0.637, 'tempo': 111.662, 'type': 'audio_features', 'id': '3Jc6X15OZCCyhGSHBF4hwB', 'uri': 'spotify:track:3Jc6X15OZCCyhGSHBF4hwB', 'track_href': 'https://api.spotify.com/v1/tracks/3Jc6X15OZCCyhGSHBF4hwB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Jc6X15OZCCyhGSHBF4hwB', 'duration_ms': 328293, 'time_signature': 4}]"
48,15 Step,['Radiohead'],"[{'danceability': 0.6, 'energy': 0.853, 'key': 1, 'loudness': -7.584, 'mode': 1, 'speechiness': 0.0423, 'acousticness': 0.0489, 'instrumentalness': 0.346, 'liveness': 0.0934, 'valence': 0.847, 'tempo': 94.457, 'type': 'audio_features', 'id': '6dsq7Nt5mIFzvm5kIYNORy', 'uri': 'spotify:track:6dsq7Nt5mIFzvm5kIYNORy', 'track_href': 'https://api.spotify.com/v1/tracks/6dsq7Nt5mIFzvm5kIYNORy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6dsq7Nt5mIFzvm5kIYNORy', 'duration_ms': 237293, 'time_signature': 4}]"
49,All I Need,['Radiohead'],"[{'danceability': 0.668, 'energy': 0.477, 'key': 4, 'loudness': -8.709, 'mode': 0, 'speechiness': 0.0358, 'acousticness': 0.517, 'instrumentalness': 0.446, 'liveness': 0.139, 'valence': 0.0966, 'tempo': 88.005, 'type': 'audio_features', 'id': '51ygW389BW4Dut3B69pSwc', 'uri': 'spotify:track:51ygW389BW4Dut3B69pSwc', 'track_href': 'https://api.spotify.com/v1/tracks/51ygW389BW4Dut3B69pSwc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/51ygW389BW4Dut3B69pSwc', 'duration_ms': 228747, 'time_signature': 4}]"
50,Feral Youth,['Gigamesh'],"[{'danceability': 0.856, 'energy': 0.532, 'key': 6, 'loudness': -8.349, 'mode': 1, 'speechiness': 0.107, 'acousticness': 0.13, 'instrumentalness': 0.653, 'liveness': 0.0421, 'valence': 0.452, 'tempo': 115.982, 'type': 'audio_features', 'id': '1PmvYBtCUQZVpA9tV5ZV21', 'uri': 'spotify:track:1PmvYBtCUQZVpA9tV5ZV21', 'track_href': 'https://api.spotify.com/v1/tracks/1PmvYBtCUQZVpA9tV5ZV21', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1PmvYBtCUQZVpA9tV5ZV21', 'duration_ms': 219310, 'time_signature': 4}]"
51,Acid Youths (Legalize It!!) [feat. Simon Sayz and Feral Is Kinky],"['David Heartbreak', 'Feral Is Kinky', 'Simon Sayz']","[{'danceability': 0.776, 'energy': 0.908, 'key': 10, 'loudness': -7.302, 'mode': 0, 'speechiness': 0.156, 'acousticness': 0.053, 'instrumentalness': 0.696, 'liveness': 0.324, 'valence': 0.782, 'tempo': 131.976, 'type': 'audio_features', 'id': '1kJoP8FHLwjsRR5bCH6p8H', 'uri': 'spotify:track:1kJoP8FHLwjsRR5bCH6p8H', 'track_href': 'https://api.spotify.com/v1/tracks/1kJoP8FHLwjsRR5bCH6p8H', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1kJoP8FHLwjsRR5bCH6p8H', 'duration_ms': 259827, 'time_signature': 4}]"
52,Widows,['Wakes'],"[{'danceability': 0.295, 'energy': 0.719, 'key': 9, 'loudness': -7.838, 'mode': 1, 'speechiness': 0.0437, 'acousticness': 0.582, 'instrumentalness': 0.0859, 'liveness': 0.0978, 'valence': 0.356, 'tempo': 164.897, 'type': 'audio_features', 'id': '6AKoVmtFgPhHtj0L92fQGx', 'uri': 'spotify:track:6AKoVmtFgPhHtj0L92fQGx', 'track_href': 'https://api.spotify.com/v1/tracks/6AKoVmtFgPhHtj0L92fQGx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6AKoVmtFgPhHtj0L92fQGx', 'duration_ms': 213250, 'time_signature': 4}]"
53,Headlights,['Wakes'],"[{'danceability': 0.427, 'energy': 0.758, 'key': 0, 'loudness': -7.185, 'mode': 1, 'speechiness': 0.0553, 'acousticness': 0.76, 'instrumentalness': 0.000194, 'liveness': 0.114, 'valence': 0.451, 'tempo': 159.153, 'type': 'audio_features', 'id': '2ZceybWTsF9wLykEsK87OJ', 'uri': 'spotify:track:2ZceybWTsF9wLykEsK87OJ', 'track_href': 'https://api.spotify.com/v1/tracks/2ZceybWTsF9wLykEsK87OJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ZceybWTsF9wLykEsK87OJ', 'duration_ms': 191518, 'time_signature': 4}]"
54,80's Night,['Wakes'],"[{'danceability': 0.6, 'energy': 0.518, 'key': 11, 'loudness': -10.975, 'mode': 0, 'speechiness': 0.0377, 'acousticness': 0.956, 'instrumentalness': 0.302, 'liveness': 0.0849, 'valence': 0.436, 'tempo': 115.837, 'type': 'audio_features', 'id': '0FKYIHcWgcNUM8IKY7QuS4', 'uri': 'spotify:track:0FKYIHcWgcNUM8IKY7QuS4', 'track_href': 'https://api.spotify.com/v1/tracks/0FKYIHcWgcNUM8IKY7QuS4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0FKYIHcWgcNUM8IKY7QuS4', 'duration_ms': 188175, 'time_signature': 4}]"
55,Sidewalk Cracks,['Wakes'],"[{'danceability': 0.596, 'energy': 0.611, 'key': 0, 'loudness': -9.638, 'mode': 1, 'speechiness': 0.0523, 'acousticness': 0.706, 'instrumentalness': 0.125, 'liveness': 0.648, 'valence': 0.17, 'tempo': 145.538, 'type': 'audio_features', 'id': '2k4z2Hd8gnoCbOZeKgW5SB', 'uri': 'spotify:track:2k4z2Hd8gnoCbOZeKgW5SB', 'track_href': 'https://api.spotify.com/v1/tracks/2k4z2Hd8gnoCbOZeKgW5SB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2k4z2Hd8gnoCbOZeKgW5SB', 'duration_ms': 212439, 'time_signature': 4}]"
56,Pillowside,['Wakes'],"[{'danceability': 0.442, 'energy': 0.718, 'key': 0, 'loudness': -10.144, 'mode': 1, 'speechiness': 0.0519, 'acousticness': 0.0743, 'instrumentalness': 0.841, 'liveness': 0.188, 'valence': 0.268, 'tempo': 125.981, 'type': 'audio_features', 'id': '5s1IJe38a7YlptiXs1pN9y', 'uri': 'spotify:track:5s1IJe38a7YlptiXs1pN9y', 'track_href': 'https://api.spotify.com/v1/tracks/5s1IJe38a7YlptiXs1pN9y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5s1IJe38a7YlptiXs1pN9y', 'duration_ms': 207563, 'time_signature': 4}]"
57,Two Step Heels,['Wakes'],"[{'danceability': 0.429, 'energy': 0.65, 'key': 9, 'loudness': -8.732, 'mode': 1, 'speechiness': 0.0385, 'acousticness': 0.43, 'instrumentalness': 0.886, 'liveness': 0.744, 'valence': 0.399, 'tempo': 142.943, 'type': 'audio_features', 'id': '0j99qkW7PrhDtjGl5OjaD8', 'uri': 'spotify:track:0j99qkW7PrhDtjGl5OjaD8', 'track_href': 'https://api.spotify.com/v1/tracks/0j99qkW7PrhDtjGl5OjaD8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j99qkW7PrhDtjGl5OjaD8', 'duration_ms': 235570, 'time_signature': 4}]"
58,Feral Youth,['Gimp Mask'],"[{'danceability': 0.671, 'energy': 0.938, 'key': 0, 'loudness': -6.886, 'mode': 1, 'speechiness': 0.0891, 'acousticness': 0.0552, 'instrumentalness': 0.00528, 'liveness': 0.326, 'valence': 0.725, 'tempo': 112.592, 'type': 'audio_features', 'id': '6ECVmrida6wCMMzL8aetMc', 'uri': 'spotify:track:6ECVmrida6wCMMzL8aetMc', 'track_href': 'https://api.spotify.com/v1/tracks/6ECVmrida6wCMMzL8aetMc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ECVmrida6wCMMzL8aetMc', 'duration_ms': 213000, 'time_signature': 4}]"
59,Feral Youth,['Gimp Mask'],"[{'danceability': 0.665, 'energy': 0.946, 'key': 4, 'loudness': -5.937, 'mode': 0, 'speechiness': 0.0762, 'acousticness': 0.0365, 'instrumentalness': 0.00112, 'liveness': 0.324, 'valence': 0.7, 'tempo': 112.617, 'type': 'audio_features', 'id': '5w5dGFusLPsePiHGC6Kbjl', 'uri': 'spotify:track:5w5dGFusLPsePiHGC6Kbjl', 'track_href': 'https://api.spotify.com/v1/tracks/5w5dGFusLPsePiHGC6Kbjl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5w5dGFusLPsePiHGC6Kbjl', 'duration_ms': 213000, 'time_signature': 4}]"
60,Juju on That Beat (TZ Anthem),"['Zay Hilfigerrr', 'Zayion McCall']","[{'danceability': 0.807, 'energy': 0.887, 'key': 1, 'loudness': -3.892, 'mode': 1, 'speechiness': 0.275, 'acousticness': 0.00381, 'instrumentalness': 0, 'liveness': 0.391, 'valence': 0.78, 'tempo': 160.517, 'type': 'audio_features', 'id': '1lItf5ZXJc1by9SbPeljFd', 'uri': 'spotify:track:1lItf5ZXJc1by9SbPeljFd', 'track_href': 'https://api.spotify.com/v1/tracks/1lItf5ZXJc1by9SbPeljFd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1lItf5ZXJc1by9SbPeljFd', 'duration_ms': 144244, 'time_signature': 4}]"
61,Juju on That Beat (TZ Anthem) - Club Killers Remix,"['Zay Hilfigerrr', 'Zayion McCall', 'Club Killers']","[{'danceability': 0.632, 'energy': 0.887, 'key': 1, 'loudness': -5.843, 'mode': 1, 'speechiness': 0.0934, 'acousticness': 0.00155, 'instrumentalness': 0.0325, 'liveness': 0.312, 'valence': 0.86, 'tempo': 159.991, 'type': 'audio_features', 'id': '2atXe0IeiWn5gQyXOx7Z0n', 'uri': 'spotify:track:2atXe0IeiWn5gQyXOx7Z0n', 'track_href': 'https://api.spotify.com/v1/tracks/2atXe0IeiWn5gQyXOx7Z0n', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2atXe0IeiWn5gQyXOx7Z0n', 'duration_ms': 186035, 'time_signature': 4}]"
62,Juju on That Beat (TZ Anthem) - DJ Taj and DJ Flex Remix; Challenge Version,"['Zay Hilfigerrr', 'Zayion McCall', 'DJ Flex', 'DJ Taj']","[{'danceability': 0.808, 'energy': 0.919, 'key': 1, 'loudness': -5.391, 'mode': 1, 'speechiness': 0.167, 'acousticness': 0.00476, 'instrumentalness': 1.11e-06, 'liveness': 0.0625, 'valence': 0.64, 'tempo': 154.009, 'type': 'audio_features', 'id': '6VQ1iGUwAyFugBI73h1iqs', 'uri': 'spotify:track:6VQ1iGUwAyFugBI73h1iqs', 'track_href': 'https://api.spotify.com/v1/tracks/6VQ1iGUwAyFugBI73h1iqs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6VQ1iGUwAyFugBI73h1iqs', 'duration_ms': 102857, 'time_signature': 4}]"
63,Juju on That Beat (TZ Anthem) - Mr. Collipark Moombah Mix,"['Zay Hilfigerrr', 'Zayion McCall', 'Mr. Collipark']","[{'danceability': 0.822, 'energy': 0.716, 'key': 6, 'loudness': -2.967, 'mode': 0, 'speechiness': 0.188, 'acousticness': 0.0374, 'instrumentalness': 0, 'liveness': 0.21, 'valence': 0.542, 'tempo': 171.993, 'type': 'audio_features', 'id': '0NnfvBZe9KAhUjQPrkyzx5', 'uri': 'spotify:track:0NnfvBZe9KAhUjQPrkyzx5', 'track_href': 'https://api.spotify.com/v1/tracks/0NnfvBZe9KAhUjQPrkyzx5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0NnfvBZe9KAhUjQPrkyzx5', 'duration_ms': 139535, 'time_signature': 4}]"
64,Juju on That Beat (TZ Anthem) - Challenge Version,"['Zay Hilfigerrr', 'Zayion McCall']","[{'danceability': 0.807, 'energy': 0.887, 'key': 1, 'loudness': -3.892, 'mode': 1, 'speechiness': 0.275, 'acousticness': 0.00381, 'instrumentalness': 0, 'liveness': 0.391, 'valence': 0.78, 'tempo': 160.517, 'type': 'audio_features', 'id': '5jnRjTYWp5dGX3NtWYg2Bv', 'uri': 'spotify:track:5jnRjTYWp5dGX3NtWYg2Bv', 'track_href': 'https://api.spotify.com/v1/tracks/5jnRjTYWp5dGX3NtWYg2Bv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5jnRjTYWp5dGX3NtWYg2Bv', 'duration_ms': 144244, 'time_signature': 4}]"
65,Juju On That Beat (TZ Anthem),['Workout Buddy'],"[{'danceability': 0.83, 'energy': 0.678, 'key': 2, 'loudness': -7.012, 'mode': 1, 'speechiness': 0.254, 'acousticness': 0.0579, 'instrumentalness': 0, 'liveness': 0.172, 'valence': 0.698, 'tempo': 160.425, 'type': 'audio_features', 'id': '01YvcrA0rGE9ybWnegHncm', 'uri': 'spotify:track:01YvcrA0rGE9ybWnegHncm', 'track_href': 'https://api.spotify.com/v1/tracks/01YvcrA0rGE9ybWnegHncm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/01YvcrA0rGE9ybWnegHncm', 'duration_ms': 125607, 'time_signature': 4}]"
66,JuJu On The Beat (TZ Anthem),"['DJ Hit That', 'MC Tay']","[{'danceability': 0.765, 'energy': 0.422, 'key': 8, 'loudness': -16.448, 'mode': 0, 'speechiness': 0.289, 'acousticness': 0.0559, 'instrumentalness': 3.35e-05, 'liveness': 0.0895, 'valence': 0.715, 'tempo': 80.155, 'type': 'audio_features', 'id': '3SYxf0Xl84aUK47ba3DHWA', 'uri': 'spotify:track:3SYxf0Xl84aUK47ba3DHWA', 'track_href': 'https://api.spotify.com/v1/tracks/3SYxf0Xl84aUK47ba3DHWA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3SYxf0Xl84aUK47ba3DHWA', 'duration_ms': 125686, 'time_signature': 4}]"
67,Juju on That Beat (TZ Anthem),['Hit Them Folk'],"[{'danceability': 0.599, 'energy': 0.577, 'key': 8, 'loudness': -9.884, 'mode': 0, 'speechiness': 0.498, 'acousticness': 0.0253, 'instrumentalness': 0, 'liveness': 0.534, 'valence': 0.607, 'tempo': 105.735, 'type': 'audio_features', 'id': '6F8UiVYo2Qjrajvh4FAlDc', 'uri': 'spotify:track:6F8UiVYo2Qjrajvh4FAlDc', 'track_href': 'https://api.spotify.com/v1/tracks/6F8UiVYo2Qjrajvh4FAlDc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6F8UiVYo2Qjrajvh4FAlDc', 'duration_ms': 149665, 'time_signature': 5}]"
68,JuJu on That Beat - TZ Anthem Challenge Instrumental,['Bars'],"[{'danceability': 0.736, 'energy': 0.904, 'key': 1, 'loudness': -11.211, 'mode': 1, 'speechiness': 0.313, 'acousticness': 0.0105, 'instrumentalness': 0.921, 'liveness': 0.0501, 'valence': 0.574, 'tempo': 159.973, 'type': 'audio_features', 'id': '5MEDqkWLfjlGNWkOoPzzex', 'uri': 'spotify:track:5MEDqkWLfjlGNWkOoPzzex', 'track_href': 'https://api.spotify.com/v1/tracks/5MEDqkWLfjlGNWkOoPzzex', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5MEDqkWLfjlGNWkOoPzzex', 'duration_ms': 121652, 'time_signature': 4}]"
69,Juju On That Beat (TZ Anthem),['Workout Buddy'],"[{'danceability': 0.828, 'energy': 0.667, 'key': 2, 'loudness': -7.034, 'mode': 1, 'speechiness': 0.251, 'acousticness': 0.0616, 'instrumentalness': 0, 'liveness': 0.148, 'valence': 0.738, 'tempo': 160.433, 'type': 'audio_features', 'id': '0RM2AHDL7sO9mTlE20Cv6d', 'uri': 'spotify:track:0RM2AHDL7sO9mTlE20Cv6d', 'track_href': 'https://api.spotify.com/v1/tracks/0RM2AHDL7sO9mTlE20Cv6d', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0RM2AHDL7sO9mTlE20Cv6d', 'duration_ms': 125607, 'time_signature': 4}]"
70,Fancy,"['Iggy Azalea', 'Charli XCX']","[{'danceability': 0.912, 'energy': 0.716, 'key': 10, 'loudness': -4.141, 'mode': 0, 'speechiness': 0.0697, 'acousticness': 0.0904, 'instrumentalness': 0, 'liveness': 0.0491, 'valence': 0.377, 'tempo': 94.981, 'type': 'audio_features', 'id': '3oiMJQAWVaxSubJ7b2VUtX', 'uri': 'spotify:track:3oiMJQAWVaxSubJ7b2VUtX', 'track_href': 'https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX', 'duration_ms': 199938, 'time_signature': 4}]"
71,Work,['Iggy Azalea'],"[{'danceability': 0.699, 'energy': 0.804, 'key': 7, 'loudness': -4.898, 'mode': 1, 'speechiness': 0.144, 'acousticness': 0.0631, 'instrumentalness': 0, 'liveness': 0.414, 'valence': 0.491, 'tempo': 140.012, 'type': 'audio_features', 'id': '5tc0TpVQYVNXHcTQ79BZr3', 'uri': 'spotify:track:5tc0TpVQYVNXHcTQ79BZr3', 'track_href': 'https://api.spotify.com/v1/tracks/5tc0TpVQYVNXHcTQ79BZr3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5tc0TpVQYVNXHcTQ79BZr3', 'duration_ms': 223197, 'time_signature': 4}]"
72,Bounce,['Iggy Azalea'],"[{'danceability': 0.833, 'energy': 0.942, 'key': 1, 'loudness': -4.257, 'mode': 1, 'speechiness': 0.294, 'acousticness': 0.022, 'instrumentalness': 0.000344, 'liveness': 0.174, 'valence': 0.588, 'tempo': 125.977, 'type': 'audio_features', 'id': '2Xww9T8qeCBliq3EYRkmlR', 'uri': 'spotify:track:2Xww9T8qeCBliq3EYRkmlR', 'track_href': 'https://api.spotify.com/v1/tracks/2Xww9T8qeCBliq3EYRkmlR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Xww9T8qeCBliq3EYRkmlR', 'duration_ms': 167200, 'time_signature': 4}]"
73,Black Widow,"['Iggy Azalea', 'Rita Ora']","[{'danceability': 0.743, 'energy': 0.72, 'key': 11, 'loudness': -3.753, 'mode': 1, 'speechiness': 0.124, 'acousticness': 0.192, 'instrumentalness': 0.000386, 'liveness': 0.109, 'valence': 0.519, 'tempo': 163.99, 'type': 'audio_features', 'id': '0j3ce1xHAfekqNarvvRVHM', 'uri': 'spotify:track:0j3ce1xHAfekqNarvvRVHM', 'track_href': 'https://api.spotify.com/v1/tracks/0j3ce1xHAfekqNarvvRVHM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j3ce1xHAfekqNarvvRVHM', 'duration_ms': 209423, 'time_signature': 4}]"
74,Fancy,"['Iggy Azalea', 'Charli XCX']","[{'danceability': 0.913, 'energy': 0.716, 'key': 10, 'loudness': -4.152, 'mode': 0, 'speechiness': 0.0707, 'acousticness': 0.0927, 'instrumentalness': 0, 'liveness': 0.0492, 'valence': 0.37, 'tempo': 94.974, 'type': 'audio_features', 'id': '16uGgkuyTqneR0gbNWohNz', 'uri': 'spotify:track:16uGgkuyTqneR0gbNWohNz', 'track_href': 'https://api.spotify.com/v1/tracks/16uGgkuyTqneR0gbNWohNz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/16uGgkuyTqneR0gbNWohNz', 'duration_ms': 199938, 'time_signature': 4}]"
75,Change Your Life,"['Iggy Azalea', 'T.I.']","[{'danceability': 0.673, 'energy': 0.773, 'key': 6, 'loudness': -5.545, 'mode': 0, 'speechiness': 0.22, 'acousticness': 0.0206, 'instrumentalness': 0, 'liveness': 0.12, 'valence': 0.686, 'tempo': 132.008, 'type': 'audio_features', 'id': '288y4hykJpxkYCPmUwNrQ0', 'uri': 'spotify:track:288y4hykJpxkYCPmUwNrQ0', 'track_href': 'https://api.spotify.com/v1/tracks/288y4hykJpxkYCPmUwNrQ0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/288y4hykJpxkYCPmUwNrQ0', 'duration_ms': 220749, 'time_signature': 4}]"
76,New Bitch,['Iggy Azalea'],"[{'danceability': 0.72, 'energy': 0.74, 'key': 8, 'loudness': -5.727, 'mode': 1, 'speechiness': 0.158, 'acousticness': 0.0264, 'instrumentalness': 0, 'liveness': 0.318, 'valence': 0.382, 'tempo': 134.011, 'type': 'audio_features', 'id': '0u4AvCqHM52UrTc3rJt6l2', 'uri': 'spotify:track:0u4AvCqHM52UrTc3rJt6l2', 'track_href': 'https://api.spotify.com/v1/tracks/0u4AvCqHM52UrTc3rJt6l2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0u4AvCqHM52UrTc3rJt6l2', 'duration_ms': 217847, 'time_signature': 4}]"
77,Black Widow,"['Iggy Azalea', 'Rita Ora']","[{'danceability': 0.74, 'energy': 0.719, 'key': 3, 'loudness': -3.745, 'mode': 0, 'speechiness': 0.164, 'acousticness': 0.202, 'instrumentalness': 0.000316, 'liveness': 0.11, 'valence': 0.515, 'tempo': 164.019, 'type': 'audio_features', 'id': '7wDpMiQUBQkVIdwETkZHVy', 'uri': 'spotify:track:7wDpMiQUBQkVIdwETkZHVy', 'track_href': 'https://api.spotify.com/v1/tracks/7wDpMiQUBQkVIdwETkZHVy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wDpMiQUBQkVIdwETkZHVy', 'duration_ms': 209423, 'time_signature': 4}]"
78,Fuck Love,['Iggy Azalea'],"[{'danceability': 0.832, 'energy': 0.951, 'key': 1, 'loudness': -2.644, 'mode': 1, 'speechiness': 0.0707, 'acousticness': 0.00448, 'instrumentalness': 0.000119, 'liveness': 0.328, 'valence': 0.576, 'tempo': 112.005, 'type': 'audio_features', 'id': '1ShTILzei6Il4aJSkUEKOA', 'uri': 'spotify:track:1ShTILzei6Il4aJSkUEKOA', 'track_href': 'https://api.spotify.com/v1/tracks/1ShTILzei6Il4aJSkUEKOA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ShTILzei6Il4aJSkUEKOA', 'duration_ms': 159589, 'time_signature': 4}]"
79,Walk The Line,['Iggy Azalea'],"[{'danceability': 0.621, 'energy': 0.899, 'key': 7, 'loudness': -6.139, 'mode': 1, 'speechiness': 0.22, 'acousticness': 0.266, 'instrumentalness': 0, 'liveness': 0.279, 'valence': 0.742, 'tempo': 149.855, 'type': 'audio_features', 'id': '0vemICu65aZQPtKgzX2WCC', 'uri': 'spotify:track:0vemICu65aZQPtKgzX2WCC', 'track_href': 'https://api.spotify.com/v1/tracks/0vemICu65aZQPtKgzX2WCC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0vemICu65aZQPtKgzX2WCC', 'duration_ms': 218481, 'time_signature': 4}]"
